year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2016	12380	608	Saint Leo	2	1646136.0	Tatarian, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1646136.0	So	3	0
2016	12380	608	Saint Leo	42	1420927.0	Vadas, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1420927.0	Sr	13	12
2016	12380	608	Saint Leo	6		Vassallo, Tommy		Fr	0	0
2016	12380	608	Saint Leo	29	1646131.0	Visintin, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1646131.0	So	13	0
2016	12380	608	Saint Leo	40	1760945.0	Wechter, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760945.0	Fr	3	0
2016	12380	608	Saint Leo	5	1420907.0	Weller, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1420907.0	Sr	13	0
2016	12380	608	Saint Leo	50	1760947.0	Wilson, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760947.0	So	6	0
2016	12380	608	Saint Leo	15	1420904.0	Yonts, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1420904.0	Sr	14	14
2016	12380	613	Saint Michael's	24	1754637.0	Aloisi, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754637.0	Fr	3	0
2016	12380	613	Saint Michael's	10	1754632.0	Arnold, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754632.0	So	4	0
2016	12380	613	Saint Michael's	6	1441775.0	Bicknell, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441775.0	Sr	12	10
2016	12380	613	Saint Michael's	25	1754638.0	Colyer, Harry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754638.0	Fr	4	0
2016	12380	613	Saint Michael's	35	1540241.0	Colyer, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1540241.0	Jr	14	0
2016	12380	613	Saint Michael's	2	1540230.0	Connor, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1540230.0	Jr	14	11
2016	12380	613	Saint Michael's	19	1754635.0	Cotter, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754635.0	Fr	14	0
2016	12380	613	Saint Michael's	7	1540232.0	Cronin, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1540232.0	Jr	12	1
2016	12380	613	Saint Michael's	15	1441778.0	Devilly, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441778.0	Sr	14	14
2016	12380	613	Saint Michael's	5	1754630.0	DiNatale, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754630.0	Fr	14	0
2016	12380	613	Saint Michael's	21	1641984.0	Dromeshauser, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641984.0	So	13	0
2016	12380	613	Saint Michael's	32	1540237.0	Fitzgerald, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1540237.0	Jr	4	0
2016	12380	613	Saint Michael's	9	1641981.0	Frank, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641981.0	So	14	0
2016	12380	613	Saint Michael's	40	1641989.0	Gallagher, Neil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641989.0	So	14	14
2016	12380	613	Saint Michael's	16	1441780.0	Goodman, Daegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441780.0	Sr	12	11
2016	12380	613	Saint Michael's	8	1754631.0	Goodwin, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754631.0	Fr	1	0
2016	12380	613	Saint Michael's	27	1641985.0	Hanley, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641985.0	So	7	4
2016	12380	613	Saint Michael's	38	1754671.0	Johnson, PJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754671.0	Fr	9	0
2016	12380	613	Saint Michael's	43	1641993.0	Johnson, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641993.0	So	14	13
2016	12380	613	Saint Michael's	3	1754629.0	Jung, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754629.0	Fr	13	5
2016	12380	613	Saint Michael's	22	1641992.0	Karanasios, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641992.0	So	14	0
2016	12380	613	Saint Michael's	33	1777236.0	Legris, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777236.0	Jr	4	0
2016	12380	613	Saint Michael's	11	1540254.0	Loris, Salvatore	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1540254.0	Jr	0	0
2016	12380	613	Saint Michael's	18	1641982.0	Loughlin, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641982.0	So	14	14
2016	12380	613	Saint Michael's	14	1754633.0	Malota, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754633.0	Fr	4	0
2016	12380	613	Saint Michael's	4	1441774.0	McGill, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441774.0	Sr	14	14
2016	12380	613	Saint Michael's	23	1754636.0	McGuirk, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754636.0	Fr	7	0
2016	12380	613	Saint Michael's	37	1643708.0	Miller, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1643708.0	So	5	0
2016	12380	613	Saint Michael's	17	1754634.0	Modic, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754634.0	Fr	9	0
2016	12380	613	Saint Michael's	34	1641988.0	Murphy, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641988.0	So	14	2
2016	12380	613	Saint Michael's	36	1754640.0	Olivier, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754640.0	Fr	3	0
2016	12380	613	Saint Michael's	1	1641980.0	Ralston, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641980.0	So	8	0
2016	12380	613	Saint Michael's	28	1641986.0	Ryan, Patch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641986.0	So	14	14
2016	12380	613	Saint Michael's	30	1641987.0	Sonberg, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641987.0	So	3	0
2016	12380	613	Saint Michael's	13	1540231.0	Wallace, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1540231.0	Jr	14	0
2016	12380	613	Saint Michael's	20	1641983.0	Yetter, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1641983.0	Sr	14	13
2016	12380	1347	Saint Rose	6	1439347.0	Balla, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1439347.0	Sr	16	16
2016	12380	1347	Saint Rose	16	1546335.0	Buono, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546335.0	Jr	0	0
2016	12380	1347	Saint Rose	5		Degener, Austin		Fr	0	0
2016	12380	1347	Saint Rose	39	1775853.0	Doherty, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775853.0	So	16	7
2016	12380	1347	Saint Rose	12	1775848.0	Feldman, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775848.0	So	0	0
2016	12380	1347	Saint Rose	22	1775852.0	Fennessy, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775852.0	Fr	8	0
2016	12380	1347	Saint Rose	11	1775872.0	Fisher, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775872.0	Sr	16	14
2016	12380	1347	Saint Rose	17	1775849.0	Fredericks, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775849.0	Fr	15	0
2016	12380	1347	Saint Rose	14	1546329.0	Frese, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546329.0	Jr	15	5
2016	12380	1347	Saint Rose	24	1546332.0	Frese, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546332.0	So	16	0
2016	12380	1347	Saint Rose	8	1439350.0	Golec, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1439350.0	Sr	0	0
2016	12380	1347	Saint Rose	3	1663895.0	Graham, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663895.0	So	16	16
2016	12380	1347	Saint Rose	36	1663896.0	Guiton, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663896.0	Fr	15	10
2016	12380	1347	Saint Rose	7	1775846.0	Gullen, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775846.0	Fr	13	0
2016	12380	1347	Saint Rose	10	1775847.0	Hanson, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775847.0	Jr	1	0
2016	12380	1347	Saint Rose	26	1663897.0	Horan, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663897.0	So	16	2
2016	12380	1347	Saint Rose	40	1325136.0	Jackson, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1325136.0	Sr	15	15
2016	12380	1347	Saint Rose	4	1775844.0	Johnson, Nicolas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775844.0	Fr	16	0
2016	12380	1347	Saint Rose	20	1546331.0	Kirwan, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546331.0	So	3	1
2016	12380	1347	Saint Rose	31	1546334.0	Mello, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546334.0	Jr	16	15
2016	12380	1347	Saint Rose	25	1546333.0	Moore, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546333.0	So	15	10
2016	12380	1347	Saint Rose	23	1439354.0	Munroe, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1439354.0	Sr	16	7
2016	12380	1347	Saint Rose	2	1546314.0	O'Hagan, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546314.0	Sr	10	2
2016	12380	1347	Saint Rose	19	1775850.0	Pariseau, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775850.0	Fr	8	0
2016	12380	1347	Saint Rose	27	1439352.0	Primo, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1439352.0	Sr	16	3
2016	12380	1347	Saint Rose	32	1439353.0	Reyes, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1439353.0	Sr	16	16
2016	12380	1347	Saint Rose	13	1546328.0	Shapiro, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546328.0	Jr	7	6
2016	12380	1347	Saint Rose	21	1775851.0	Slaff, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775851.0	Fr	4	0
2016	12380	1347	Saint Rose	9	1663910.0	Stewart, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663910.0	Sr	16	15
2016	12380	1347	Saint Rose	44	1546336.0	Tannenbaum, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546336.0	Jr	15	0
2016	12380	30063	Seton Hill	33	1440041.0	Albo, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440041.0	Sr	14	14
2016	12380	30063	Seton Hill	12	1660248.0	Bailey, Merritt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660248.0	So	14	14
2016	12380	30063	Seton Hill	18	1541496.0	Baldwin, Rhett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541496.0	Jr	3	0
2016	12380	30063	Seton Hill	22	1660253.0	Belz, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660253.0	So	0	0
2016	12380	30063	Seton Hill	10	1541495.0	Blaney, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541495.0	Jr	0	0
2016	12380	30063	Seton Hill	32	1541501.0	Bossert, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541501.0	Jr	13	0
2016	12380	30063	Seton Hill	20	1541497.0	Case, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541497.0	Jr	0	0
2016	12380	30063	Seton Hill	37	1440045.0	Chenworth, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440045.0	Sr	0	0
2016	12380	30063	Seton Hill	14	1660250.0	Cillo, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660250.0	So	13	5
2016	12380	30063	Seton Hill	19	1660251.0	Cowder, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660251.0	So	10	0
2016	12380	30063	Seton Hill	38	1769910.0	Craig, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769910.0	N/A	14	9
2016	12380	30063	Seton Hill	39	1660256.0	DeSana, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660256.0	So	2	0
2016	12380	30063	Seton Hill	35	1440043.0	Gillen, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440043.0	Sr	0	0
2016	12380	30063	Seton Hill	26	1660254.0	Graham, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660254.0	So	13	0
2016	12380	30063	Seton Hill	41	1660257.0	Gutentag, Jonah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660257.0	So	14	13
2016	12380	30063	Seton Hill	8	1440033.0	Hartman, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440033.0	Sr	14	14
2016	12380	30063	Seton Hill	2	1660246.0	Hayes, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660246.0	So	14	9
2016	12380	30063	Seton Hill	16	1769906.0	Hofseth, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769906.0	N/A	0	0
2016	12380	30063	Seton Hill	21	1660252.0	Howell, Garret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660252.0	So	14	11
2016	12380	30063	Seton Hill	5	1769904.0	Hultgren, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769904.0	N/A	14	1
2016	12380	30063	Seton Hill	17	1769907.0	Johnson, Bennett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769907.0	N/A	8	0
2016	12380	30063	Seton Hill	43	1660259.0	Lewis, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660259.0	So	2	0
2016	12380	30063	Seton Hill	15	1774525.0	Mack, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1774525.0	N/A	7	0
2016	12380	30063	Seton Hill	7	1440032.0	Mahood, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440032.0	Jr	14	14
2016	12380	30063	Seton Hill	27	1541498.0	Martin, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541498.0	Jr	12	1
2016	12380	30063	Seton Hill	3	1440030.0	McHugh, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440030.0	Sr	1	0
2016	12380	30063	Seton Hill	6	1440031.0	Miller, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440031.0	Sr	12	7
2016	12380	30063	Seton Hill	24	1769908.0	Miller, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769908.0	N/A	8	0
2016	12380	30063	Seton Hill	25	1774526.0	Mitchell, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1774526.0	N/A	8	0
2016	12380	30063	Seton Hill	42	1660258.0	Moen, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660258.0	So	0	0
2016	12380	30063	Seton Hill	6	1769905.0	Moran, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769905.0	N/A	14	0
2016	12380	30063	Seton Hill	11	1660247.0	Neferis, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660247.0	So	14	13
2016	12380	30063	Seton Hill	22	1780537.0	Nunez, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780537.0	N/A	6	0
2016	12380	30063	Seton Hill	45	1541502.0	Parr, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541502.0	Jr	0	0
2016	12380	30063	Seton Hill	38	1440046.0	Peluso, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440046.0	Sr	7	7
2016	12380	30063	Seton Hill	29	1660255.0	Pettke, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660255.0	So	14	0
2016	12380	30063	Seton Hill	4	1541494.0	Rusch, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541494.0	Jr	13	8
2016	12380	30063	Seton Hill	9	1440034.0	Schreiber, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440034.0	Sr	6	0
2016	12380	30063	Seton Hill	13	1660249.0	Stanners, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1660249.0	So	13	0
2016	12380	30063	Seton Hill	31	1769909.0	Weindler, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769909.0	N/A	2	0
2016	12380	30063	Seton Hill	44	1783570.0	Wilson, Banks	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783570.0	N/A	1	0
2016	12380	30063	Seton Hill	28	1440039.0	Wolfram, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440039.0	Sr	8	0
2016	12380	30151	Shorter	21	1763981.0	Bland, Aawan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763981.0	Jr	13	0
2016	12380	30151	Shorter	13	1545998.0	Coates, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1545998.0	Jr	13	1
2016	12380	30151	Shorter	12	1444710.0	Currier, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444710.0	Sr	13	1
2016	12380	30151	Shorter	31	1656820.0	DeNoers, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656820.0	So	14	10
2016	12380	30151	Shorter	1	1444572.0	Dirkse, Zachery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444572.0	Sr	13	13
2016	12380	30151	Shorter	00	1656821.0	Doyle, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656821.0	Sr	13	12
2016	12380	30151	Shorter	8	1763982.0	Edouard, Woodley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763982.0	Jr	14	5
2016	12380	30151	Shorter	19	1559478.0	Farley, Darchele	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1559478.0	Sr	8	1
2016	12380	30151	Shorter	37	1656822.0	Getz, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656822.0	Sr	3	3
2016	12380	30151	Shorter	3	1763983.0	Halili, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763983.0	Fr	11	0
2016	12380	30151	Shorter	22	1444574.0	King, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444574.0	Sr	12	0
2016	12380	30151	Shorter	9	1326956.0	Kristiansen, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1326956.0	Sr	14	14
2016	12380	30151	Shorter	29	1444580.0	Kristiansen, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444580.0	Sr	13	1
2016	12380	30151	Shorter	18	1545999.0	Lutes, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1545999.0	Jr	4	0
2016	12380	30151	Shorter	7	1546000.0	Malinowski, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1546000.0	Sr	14	10
2016	12380	30151	Shorter	5	1763984.0	McHugh, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763984.0	Fr	8	0
2016	12380	30151	Shorter	24	1763985.0	Mischel, Brooks	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763985.0	So	14	0
2016	12380	30151	Shorter	28	1549835.0	Paul, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1549835.0	Jr	14	11
2016	12380	30151	Shorter	38	1656827.0	Robinson, Garry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656827.0	So	14	13
2016	12380	30151	Shorter	10	1444576.0	Santry, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444576.0	Sr	14	14
2016	12380	30151	Shorter	6	1444575.0	Skinner, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444575.0	Sr	14	14
2016	12380	30151	Shorter	20	1763986.0	Stanfill, Stephan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763986.0	Sr	12	1
2016	12380	30151	Shorter	2	1444573.0	VandenBrink, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444573.0	Sr	13	1
2016	12380	30151	Shorter	23	1444579.0	Willers, J.R.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444579.0	Sr	2	1
2016	12380	30151	Shorter	11	1444577.0	Williams, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1444577.0	Sr	14	14
2016	12380	30151	Shorter	4	1656829.0	Woodard, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656829.0	So	14	0
2016	12380	468	Southern N.H.	11	1665818.0	Accorsi, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665818.0	So	2	0
2016	12380	468	Southern N.H.	49	1665638.0	Beecher, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665638.0	Jr	0	0
2016	12380	468	Southern N.H.	13	1665631.0	Beirne, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665631.0	So	15	10
2016	12380	468	Southern N.H.	26	1555065.0	Blaisdell, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555065.0	Jr	16	16
2016	12380	468	Southern N.H.	24	1665819.0	Bohlig, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665819.0	Jr	0	0
2016	12380	468	Southern N.H.	10	1665817.0	Brawley, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665817.0	So	9	5
2016	12380	468	Southern N.H.	34	1665820.0	Cairo, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665820.0	So	14	5
2016	12380	468	Southern N.H.	1	1665478.0	Calkins, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665478.0	So	15	0
2016	12380	468	Southern N.H.	99	1665821.0	Daly, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665821.0	So	4	0
2016	12380	468	Southern N.H.	25	1781959.0	Dunning, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1781959.0	N/A	2	0
2016	12380	468	Southern N.H.	15	1665632.0	Gaddy, Khyan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665632.0	So	16	0
2016	12380	468	Southern N.H.	39	1555066.0	Goff, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555066.0	Jr	16	15
2016	12380	468	Southern N.H.	17	1555067.0	Gruett, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555067.0	Jr	0	0
2016	12380	468	Southern N.H.	23	1555069.0	Heckman, Keifer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555069.0	Jr	15	15
2016	12380	468	Southern N.H.	3	1555071.0	Jacobs, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555071.0	Jr	16	0
2016	12380	468	Southern N.H.	9	1555064.0	Johnson, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555064.0	Sr	16	1
2016	12380	468	Southern N.H.	8	1445590.0	Joyce, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1445590.0	Sr	16	15
2016	12380	468	Southern N.H.	28	1555072.0	Lavey, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555072.0	Jr	16	16
2016	12380	468	Southern N.H.	32	1780530.0	Lomedico, Sal	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1780530.0	N/A	16	0
2016	12380	468	Southern N.H.	6	1665491.0	Malave, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665491.0	So	16	0
