year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2016	12380	1254	Neumann	4	1663044	Hellings, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663044	Jr	10	0	10				0	1							3	3	1				3	120												
2016	12380	1254	Neumann	17	1440557	Plesati, Sergio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440557	Sr	10	10	10	10	10	6	16	34	0.294	19	0.559	1			19	26					1	30												
2016	12380	1254	Neumann	24	1545717	Esworthy, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1545717	Jr	9	6	9	6			0								7	4	3				3	150												
2016	12380	1254	Neumann	23	1776408	Kist, Preston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776408	Fr	9	3	9	3		1	1								10	7	1																	
2016	12380	1254	Neumann	9	1663041	Pierson, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663041	So	8	4	8	4	6	1	7	14	0.429	10	0.714				5	6					4	120												
2016	12380	467	New England Col.	44	1775614	Fries, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775614	Fr	20	20	20	20	4	3	7	14	0.286	7	0.500				111	27	62	6	24	0.250	12	630												
2016	12380	467	New England Col.	31	1775612	Platt, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775612	Fr	20	20	20	20			0								35	10	9						20	20	64,314	159	8.900	181	0.532					
2016	12380	467	New England Col.	9	1442325	Saunders, Skyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1442325	Sr	20	20	20	20	57	36	93	133	0.429	94	0.707	3		2	21	39	11																	
2016	12380	467	New England Col.	11	1665674	Zervos, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665674	Jr	20	1	20	1	8	6	14	21	0.381	14	0.667	1			30	18	7				3	150												
2016	12380	467	New England Col.	19	1775609	Medvetz, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775609	Fr	20	0	20		24	11	35	59	0.407	45	0.763	2	3		13	24	3				10	480												
2016	12380	467	New England Col.	88	1552598	Largay, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552598	Jr	20	20	20	20	71	24	95	186	0.382	112	0.602	4	8		30	31	12				11	480												
2016	12380	467	New England Col.	23	1552599	Carlson, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552599	Sr	20	20	20	20	1		1	1	1.000	1	1.000				24	12	12				3	120												
2016	12380	467	New England Col.	20	1775610	Sausville, Jarred	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775610	Fr	20	19	20	19	30	5	35	67	0.448	57	0.851		3		35	8	10																	
2016	12380	467	New England Col.	5	1775601	Chenail, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775601	Fr	19	2	19	2	10	8	18	32	0.312	25	0.781		2		6	18	3				2	120												
2016	12380	467	New England Col.	4	1775600	Mwingira, Amani	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775600	Fr	19	0	19		10		10	25	0.400	19	0.760	1			24	18	2	46	119	0.387	1	120												
2016	12380	467	New England Col.	8	1775602	Frankel, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775602	Fr	19	18	19	18	3	2	5	11	0.273	4	0.364				95	7	3	167	314	0.532	1	30												
2016	12380	467	New England Col.	24	1665679	Hay, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665679	So	18	3	18	3	8	4	12	27	0.296	19	0.704				29	15	12	2	7	0.286	3	180												
2016	12380	467	New England Col.	13	1775605	Begin, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775605	Fr	18	0	18		5	3	8	23	0.217	18	0.783				14	14	6																	
2016	12380	467	New England Col.	7	1665673	Richard, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665673	So	18	18	18	18	41	48	89	108	0.380	67	0.620		3		33	32	4	3	3	1.000	2	90												
2016	12380	467	New England Col.	27	1775611	Leone, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775611	Fr	18	15	18	15			0	1							21	9	10				3	150												
2016	12380	467	New England Col.	2	1552590	Pendleton, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552590	Jr	17	0	17		18	13	31	84	0.214	38	0.452	1	4		15	19	4																	
2016	12380	467	New England Col.	12	1775604	Seavey, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775604	Fr	16	15	16	15			0								42	9	12				5	300												
2016	12380	467	New England Col.	1	1552589	Ring, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552589	Jr	14	2	14	2	2	1	3	8	0.250	5	0.625				10	10	3	20	56	0.357	1	60												
2016	12380	467	New England Col.	22	1775613	Sanchez, Gregorit	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775613	So	13	0	13				0								17	1	3				3	150												
2016	12380	467	New England Col.	17	1775607	LeVine, Charles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775607	Fr	12	5	12	5			0								11	1	2																	
2016	12380	467	New England Col.	18	1775608	Shover, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775608	Fr	11	0	11				0	1		1	1.000				4	3	2																	
2016	12380	467	New England Col.	10	1775603	O'Brien, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775603	Jr	10	0	10		5	1	6	10	0.500	8	0.800				1	3																		
2016	12380	467	New England Col.	16	1552595	Wright, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552595	Jr	10	2	10	2			0								2	2	3				3	210												
2016	12380	467	New England Col.	28	1665680	Tibbrine, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665680	Jr	8	0	8				0								5	3							8		7,944	9	4.079	19	0.679					
2016	12380	467	New England Col.	14	1775606	Delgado, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775606	Fr	6	0	6				0								3																			
2016	12380	484	Nichols	19	1664822	Martin, Mackenzie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664822	So	15	15	15	15	35	8	43	94	0.372	58	0.617	1	3		29	26	3				5	210												
2016	12380	484	Nichols	7	1779198	O'Connell, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779198	Fr	15	15	15	15			0	1		1	1.000				28	8	11				3	90												
2016	12380	484	Nichols	5	1551886	Gannon, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551886	Jr	15	14	15	14			0								32	6	2				4	210												
2016	12380	484	Nichols	4	1443961	Geno, Darby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443961	Sr	15	15	15	15			0	1		1	1.000				23	9	14				4	180												
2016	12380	484	Nichols	2	1779909	Tessier, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779909	N/A	15	0	15		10	5	15	48	0.208	27	0.562	1	1		16	26	2				8	360												
2016	12380	484	Nichols	23	1443964	Verville, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443964	Sr	15	1	15	1	23	10	33	111	0.207	58	0.523		6		57	33	12				15	630												
2016	12380	484	Nichols	26	1779210	Davidson, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779210	Fr	15	0	15		1	1	2	4	0.250	3	0.750				24	8	11				11	510												
2016	12380	484	Nichols	17	1551889	Sikich, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551889	Jr	15	14	15	14	20	13	33	105	0.190	57	0.543	1	3	1	82	24	11				14	600												
2016	12380	484	Nichols	10	1448045	Hancock, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1448045	Sr	15	15	15	15	14	14	28	37	0.378	26	0.703		3		36	51	5				1	60												
2016	12380	484	Nichols	16	1779201	Young, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779201	Fr	15	0	15				0	1							11	3	4				1	30												
2016	12380	484	Nichols	3	1551885	D'Angelo, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551885	Jr	15	15	15	15		1	1	1		1	1.000				40	5	1	180	303	0.594	2	150												
2016	12380	484	Nichols	29	1443966	Young, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443966	Sr	14	1	14	1			0	7		3	0.429				2	2	1																	
2016	12380	484	Nichols	1	1779215	O'Connor, Reece	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779215	Fr	14	8	14	8	9	8	17	22	0.409	18	0.818	1			12	13	1																	
2016	12380	484	Nichols	30	1551895	LaFlamme, Beau	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551895	Jr	14	0	14				0	1		1	1.000				11	2	1	21	40	0.525	3	150												
2016	12380	484	Nichols	22	1779209	Campanale, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779209	Fr	13	0	13		1	3	4	8	0.125	5	0.625				8	8	2																	
2016	12380	484	Nichols	33	1779212	Campanale, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779212	Fr	13	0	13		3	3	6	9	0.333	5	0.556				4	4					1	30												
2016	12380	484	Nichols	24	1664823	Zaremski, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664823	So	13	0	13		7	2	9	45	0.156	20	0.444		1		5	10	1				1	60												
2016	12380	484	Nichols	21	1779208	Howell, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779208	Fr	12	1	12	1	7	1	8	26	0.269	17	0.654	1			10	10	1				1	30												
2016	12380	484	Nichols	9	1664818	Stuhr, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664818	So	12	0	12				0	2		2	1.000				3	2					1	30												
2016	12380	484	Nichols	11	1551887	Feigenblat, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551887	Jr	12	5	12	5	4	6	10	22	0.182	15	0.682				5	17	1				2	90												
2016	12380	484	Nichols	36	1664826	Keane, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664826	So	11	8	11	8			0								20	6	2						11	8	24,051	66	9.879	69	0.511					
2016	12380	484	Nichols	25	1551898	Oldakowski, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551898	Jr	11	9	11	9			0	2		2	1.000				23	9	8				4	240												
2016	12380	484	Nichols	6	1779197	McKinley, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779197	Fr	11	7	11	7			0								35	15	2				2	180	11	6	30,636	87	10.223	121	0.582					
2016	12380	484	Nichols	15	1779200	Carroll, Brayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779200	Fr	10	0	10		9	2	11	23	0.391	18	0.783				10	5	3				3	120												
2016	12380	484	Nichols	12	1664819	Vieira, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664819	Sr	9	1	9	1		1	1								3	6																		
2016	12380	484	Nichols	34	1551896	McAlice, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551896	Jr	7	5	7	5			0								3	1	2				1	60												
2016	12380	484	Nichols	32	1779211	Singletary, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779211	Fr	5	0	5				0	1		1	1.000										1	60												
2016	12380	484	Nichols	28	1779216	Roca, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779216	Fr	4	0	4		1		1	1	1.000	1	1.000				1																			
2016	12380	484	Nichols	20	1779207	Shiffer, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779207	Fr	3	1	3	1			0																											
2016	12380	484	Nichols	35	1779213	Thompson, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779213	Fr	2	0	2				0																											
2016	12380	484	Nichols	13	1779199	Mortimer, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779199	Fr	2	0	2				0								1	1																		
2016	12380	484	Nichols	37	1664827	Moutsoulas, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664827	So	2	0	2				0																											
2016	12380	484	Nichols	38	1551899	Gaskell, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1551899	Jr	1	0	1				0																											
2016	12380	511	Norwich	55	1763580	Soonthornprapuet, Pete	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763580	Sr	18	18	18	18	1		1	3	0.333	2	0.667				67	11	8	4	28	0.143	4	240												
2016	12380	511	Norwich	3	1662007	Cashman, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662007	So	18	0	18		7	5	12	31	0.226	21	0.677		1		23	20	4	1	4	0.250	4	180												
2016	12380	511	Norwich	25	1662001	Alder, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662001	So	18	17	18	17			0	1		1	1.000				47	17	23				1	60												
2016	12380	511	Norwich	37	1555951	Warden, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555951	Sr	18	18	18	18	15	8	23	47	0.319	29	0.617		4		61	27	11				3	150												
2016	12380	511	Norwich	2	1763570	Kriger, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763570	Fr	18	17	18	17			0	1							55	4	2						18	18	59,112	162	9.866	173	0.516					
2016	12380	511	Norwich	14	1541425	Connors, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541425	Jr	18	9	18	9		1	1	1		1	1.000				36	9	19				4	150												
2016	12380	511	Norwich	9	1436188	Dart, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1436188	Sr	18	18	18	18			0	1		1	1.000				24	9	14				1	60												
2016	12380	511	Norwich	5	1436179	Flaherty, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1436179	Sr	18	0	18		18	12	30	63	0.286	38	0.603	1	3		25	28	4				1	30												
2016	12380	511	Norwich	10	1662013	Jenkins, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662013	So	18	0	18		30	16	46	94	0.319	55	0.585	2	3		22	25	7				2	90												
2016	12380	511	Norwich	15	1662023	Thresher, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662023	So	17	0	17		1	1	2	6	0.167	4	0.667				11	9	4				3	120												
2016	12380	511	Norwich	4	1662008	Dwyer, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662008	So	17	17	17	17			0	1							42	5		219	363	0.603														
2016	12380	511	Norwich	33	1763571	Loughran, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763571	Fr	17	7	17	7	11	4	15	22	0.500	13	0.591	1	1		12	17																		
2016	12380	511	Norwich	12	1436181	McCarthy, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1436181	Sr	17	17	17	17	41	23	64	144	0.285	83	0.576	2	9		30	41	6				3	150												
2016	12380	511	Norwich	13	1541434	Wood, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541434	Jr	17	0	17		4	3	7	17	0.235	9	0.529				8	23	2				2	120												
2016	12380	511	Norwich	7	1763565	Conroy, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763565	Fr	17	0	17				0	1		1	1.000				10	3	3				1	30												
2016	12380	511	Norwich	23	1662006	Carlson, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662006	So	17	8	17	8			0	1							25	6	16				4	240												
2016	12380	511	Norwich	20	1662002	Aurelia, Nolan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662002	So	16	0	16		4	1	5	24	0.167	12	0.500				3	15																		
2016	12380	511	Norwich	42	1763572	Moore, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763572	Fr	16	0	16		11	1	12	30	0.367	19	0.633	1	1		14	16	3				1	30												
2016	12380	511	Norwich	21	1662014	Kennedy, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662014	So	15	13	15	13	11	12	23	48	0.229	28	0.583	1	2		33	34	6				4	180												
2016	12380	511	Norwich	22	1662011	Imbriani, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662011	So	15	4	15	4	8	4	12	27	0.296	21	0.778		3		12	14	1				1	30												
2016	12380	511	Norwich	19	1662005	Bowen, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662005	So	14	0	14		4		4	9	0.444	7	0.778				7	6																		
2016	12380	511	Norwich	43	1662016	Lynch, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662016	So	14	0	14			1	1	2		1	0.500				4	1	1				2	60												
2016	12380	511	Norwich	11	1763574	Santangelo, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763574	Fr	14	0	14				0								7	2	4				1	60												
2016	12380	511	Norwich	39	1763561	Avery, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763561	Fr	14	12	14	12	6	1	7	22	0.273	15	0.682				19	24	2																	
2016	12380	511	Norwich	1	1662024	Whear, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662024	So	14	0	14				0	1							9	3	7				6	300												
2016	12380	511	Norwich	44	1763576	Shea, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763576	So	13	0	13		1	1	2	10	0.100	6	0.600				9	4	2																	
2016	12380	511	Norwich	8	1541428	Engel, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541428	Jr	12	1	12	1			0								2	5	5				4	240												
2016	12380	511	Norwich	35	1763573	Ryscavage, Jefferson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763573	Fr	11	0	11				0								3		3																	
2016	12380	511	Norwich	28	1662009	Ellement, Jeremiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662009	Jr	10	0	10		1		1	6	0.167	3	0.500				3	4	1																	
2016	12380	511	Norwich	6	1763579	Moultan, Aidan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763579	Fr	10	0	10		2		2	9	0.222	6	0.667				4	7	1																	
2016	12380	511	Norwich	29	1541431	McMahon, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1541431	Jr	10	1	10	1			0	6		3	0.500				7	13																		
2016	12380	511	Norwich	38	1763564	Center, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1763564	Fr	9	0	9				0								2	2																		
