year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2010	10301	639	Siena	-	TEAM	-	-	-	11	""	0	0	0	0	""	0	""	0	0	0	1	16	0	""	0	""	0	0:00	""	""	""	""	""	""	""	0	0
2010	10301	639	Siena	-	Totals	-	-	-	17	 	175	93	268	550	0.318	336	0.611	12	18	0	463	303	121	155	363	0.427	78	61:30	""	""	61,538	137	8.015	200	0.593	0	0
2010	10301	639	Siena	-	Opponent Totals	-	-	-	17	 	137	70	207	539	0.254	337	0.625	5	15	1	496	310	111	208	363	0.573	57	43:00	0	0	61,538	175	10.238	161	0.479	0	0
2010	10301	603	St. John's (NY)	-	TEAM	-	-	-	10	""	0	0	0	0	""	0	""	0	0	0	4	15	0	""	0	""	2	1:30	""	""	""	""	""	""	""	0	0
2010	10301	603	St. John's (NY)	-	Totals	-	-	-	14	 	111	60	171	507	0.219	291	0.574	5	10	0	401	233	115	151	307	0.492	73	61:30	""	""	843:55	152	0.180	169	0.526	0	0
2010	10301	603	St. John's (NY)	-	Opponent Totals	-	-	-	14	 	152	83	235	473	0.321	321	0.679	9	23	1	382	260	106	156	307	0.508	57	45:00	0	0	843:55	111	0.132	180	0.619	0	0
2010	10301	683	Stony Brook	-	TEAM	-	-	-	9	""	0	0	0	0	""	0	""	0	0	0	3	12	0	""	0	""	1	1:00	1	0	0:00	0	""	0	""	0	0
2010	10301	683	Stony Brook	-	Totals	-	-	-	17	 	225	123	348	580	0.388	397	0.684	13	21	0	594	314	95	275	451	0.610	71	55:30	""	""	1020:00	167	0.164	210	0.557	0	0
2010	10301	683	Stony Brook	-	Opponent Totals	-	-	-	17	 	167	106	273	597	0.280	377	0.631	4	28	1	496	275	101	176	451	0.390	58	43:00	0	0	1020:00	225	0.221	172	0.433	0	0
2010	10301	688	Syracuse	-	TEAM	-	-	-	14	""	0	0	0	0	""	0	""	0	0	0	3	35	0	""	0	""	1	0:30	""	""	""	""	""	""	""	0	0
2010	10301	688	Syracuse	-	Totals	-	-	-	15	 	187	101	288	620	0.302	404	0.652	13	26	1	552	263	160	193	347	0.556	67	51:30	""	""	911:17	111	0.122	167	0.601	0	0
2010	10301	688	Syracuse	-	Opponent Totals	-	-	-	15	 	111	64	175	447	0.248	278	0.622	2	15	1	390	309	113	154	347	0.444	61	47:00	0	0	911:17	187	0.205	217	0.537	0	0
2010	10301	711	Towson	-	TEAM	-	-	-	4	""	0	0	0	0	""	0	""	0	0	0	0	10	0	""	0	""	0	0:00	""	""	""	""	""	""	""	0	0
2010	10301	711	Towson	-	Totals	-	-	-	15	 	139	78	217	492	0.283	307	0.624	7	25	1	403	219	114	152	335	0.454	58	46:00	""	""	900:00	152	10.133	166	0.522	0	0
2010	10301	711	Towson	-	Opponent Totals	-	-	-	15	 	152	79	231	518	0.293	318	0.614	8	19	0	515	225	107	183	335	0.546	71	60:00	0	0	900:00	139	9.267	168	0.547	0	0
2010	10301	391	UMBC	-	TEAM	-	-	-	10	""	0	0	0	0	""	0	""	0	0	0	4	17	0	""	0	""	0	0:00	""	""	""	""	""	""	""	0	0
2010	10301	391	UMBC	-	Totals	-	-	-	13	 	114	67	181	439	0.260	251	0.572	4	14	2	402	222	113	124	291	0.426	49	39:00	""	""	47,606	136	10.284	91	0.401	0	0
2010	10301	391	UMBC	-	Opponent Totals	-	-	-	13	 	136	80	216	400	0.340	227	0.568	9	18	0	379	260	73	167	291	0.574	72	59:30	0	0	47,606	114	8.621	137	0.546	0	0
2010	10301	741	VMI	-	TEAM	-	-	-	13	""	0	0	0	0	""	0	""	0	0	0	8	52	0	""	0	""	1	0:30	""	""	""	""	""	""	""	0	0
2010	10301	741	VMI	-	Totals	-	-	-	15	 	119	73	192	472	0.252	274	0.581	2	14	0	492	317	71	211	358	0.589	80	67:00	""	""	906	189	12.516	184	0.493	0	0
2010	10301	741	VMI	-	Opponent Totals	-	-	-	15	 	189	104	293	610	0.310	373	0.611	13	35	2	478	250	122	147	358	0.411	64	56:30	0	0	906	119	7.880	155	0.566	0	0
2010	10301	738	Vermont	-	TEAM	-	-	-	12	""	0	0	0	0	""	0	""	0	0	0	14	20	1	""	0	""	0	0:00	""	""	""	""	""	""	""	0	0
2010	10301	738	Vermont	-	Totals	-	-	-	16	 	127	79	206	471	0.270	290	0.616	3	21	0	453	322	82	155	353	0.439	66	53:30	""	""	965:51	174	0.180	177	0.504	0	0
2010	10301	738	Vermont	-	Opponent Totals	-	-	-	16	 	174	87	261	607	0.287	351	0.578	13	17	1	511	279	119	198	353	0.561	74	60:00	0	0	965:51	127	0.131	163	0.562	0	0
2010	10301	739	Villanova	-	TEAM	-	-	-	14	""	1	0	1	0	""	1	""	0	0	0	7	27	0	""	0	""	1	0:30	""	""	""	""	""	""	""	0	0
2010	10301	739	Villanova	-	Totals	-	-	-	15	 	151	93	244	469	0.322	327	0.697	10	16	1	425	259	123	170	340	0.500	47	34:30	""	""	906:27	142	0.157	136	0.489	0	0
2010	10301	739	Villanova	-	Opponent Totals	-	-	-	15	 	142	86	228	479	0.296	278	0.580	5	9	1	432	262	94	170	340	0.500	71	58:00	0	0	906:27	151	0.167	176	0.538	0	0
2010	10301	746	Virginia	-	TEAM	-	-	-	9	""	0	0	0	0	""	0	""	0	0	0	0	11	0	""	0	""	1	0:30	""	""	""	""	""	""	""	0	0
2010	10301	746	Virginia	-	Totals	-	-	-	18	 	242	147	389	745	0.325	462	0.620	16	25	0	669	274	149	241	452	0.533	64	50:30	""	""	1080:00	148	8.222	184	0.554	0	0
2010	10301	746	Virginia	-	Opponent Totals	-	-	-	18	 	148	80	228	608	0.243	332	0.546	2	22	0	533	308	120	211	452	0.467	61	47:30	0	0	1080:00	242	13.444	220	0.476	0	0
2010	10301	748	Wagner	-	TEAM	-	-	-	9	""	0	0	0	0	""	0	""	0	0	0	11	14	0	""	0	""	1	0:30	""	""	""	""	""	""	""	0	0
2010	10301	748	Wagner	-	Totals	-	-	-	15	 	89	48	137	423	0.210	241	0.570	1	16	2	400	266	120	130	352	0.369	66	53:00	""	""	903:06	213	0.236	139	0.395	0	0
2010	10301	748	Wagner	-	Opponent Totals	-	-	-	15	 	213	128	341	605	0.352	352	0.582	14	17	1	526	282	142	222	352	0.631	66	63:30	0	0	903:06	89	0.099	152	0.631	0	0
2010	10301	813	Yale	-	TEAM	-	-	-	12	""	0	0	0	0	""	0	""	0	0	0	25	19	13	""	0	""	1	1:00	""	""	""	""	""	""	""	0	0
2010	10301	813	Yale	-	Totals	-	-	-	14	 	141	80	221	498	0.283	290	0.582	10	14	0	453	244	142	175	310	0.565	56	45:30	""	""	839:59	120	0.143	121	0.502	0	0
2010	10301	813	Yale	-	Opponent Totals	-	-	-	14	 	120	67	187	434	0.276	240	0.553	4	20	1	397	258	117	135	310	0.435	63	51:30	0	0	839:59	141	0.168	149	0.514	0	0
