year	year_id	team_id	team_name	position	player_id	player_name	player_url	class_year	gp	gs	g	gs2	goals	assists	points	shots	shot_pct	sog	sog_pct	gwg	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	fo_pct	pen	pen_time	ggp	ggs	g_min	goals_allowed	gaa	saves	save_pct	rc	yc	clears	att	clear_pct
2015	12121	30063	Seton Hill	15	1327471	DeSana, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1327471	Sr	13	13	13	13	1			1	1.000	1	1.000				8	2	3				4	180												
2015	12121	30063	Seton Hill	27	1541498	Martin, Riley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541498	So	13	0	13		5	1	6	12	0.417	8	0.667	1			4	6																		
2015	12121	30063	Seton Hill	41	1660257	Gutentag, Jonah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660257	Fr	13	1	13	1				2		1	0.500				24	9	18	2	12	0.167	1	60												
2015	12121	30063	Seton Hill	4	1541494	Rusch, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541494	So	13	0	13		24	12	36	62	0.387	41	0.661	4	1		8	15	1				10	450												
2015	12121	30063	Seton Hill	32	1541501	Bossert, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541501	So	12	0	12		1	1	2	3	0.333	3	1.000				12	6	4				6	210												
2015	12121	30063	Seton Hill	21	1660252	Howell, Garret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660252	Fr	11	0	11		7			11	0.636	8	0.727				1	4																		
2015	12121	30063	Seton Hill	10	1541495	Blaney, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541495	So	10	2	10	2											12	3	5				4	180												
2015	12121	30063	Seton Hill	20	1541497	Case, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541497	So	10	0	10					1		1	1.000				2	3	3				1	60												
2015	12121	30063	Seton Hill	13	1660249	Stanners, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660249	Fr	10	0	10		6			15	0.400	11	0.733		4			3	1																	
2015	12121	30063	Seton Hill	2	1660246	Hayes, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660246	Fr	9	0	9		2	2	4	4	0.500	3	0.750		1		2	3					1	60												
2015	12121	30063	Seton Hill	26	1660254	Graham, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660254	Fr	8	0	8		2			4	0.500	1	0.250										1	30												
2015	12121	30063	Seton Hill	14	1660250	Cillo, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660250	Fr	5	0	5												1						1	60												
2015	12121	30063	Seton Hill	35	1440043	Gillen, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1440043	Jr	5	0	5		2			3	0.667	2	0.667				1	1																		
2015	12121	30063	Seton Hill	42	1660258	Moen, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660258	Fr	3	0	3					1		1	1.000																							
2015	12121	30063	Seton Hill	19	1660251	Cowder, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660251	Fr	3	0	3												1	1																		
2015	12121	30063	Seton Hill	22	1660253	Belz, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660253	Fr	2	0	2																															
2015	12121	30063	Seton Hill	45	1541502	Parr, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1541502	So	2	0	2		1			1	1.000	1	1.000		1			1																		
2015	12121	30063	Seton Hill	23	1319027	Newman, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1319027	Sr	2	0	2																				1		900	1	4.000	4	0.800					
2015	12121	30063	Seton Hill	28	1440039	Wolfram, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1440039	Jr	2	0	2																															
2015	12121	30063	Seton Hill	37	1440045	Chenworth, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1440045	Jr	1	0	1																															
2015	12121	30063	Seton Hill	25	1319029	Cyr, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1319029	Sr	1	0	1			1		1																										
2015	12121	30063	Seton Hill	43	1660259	Lewis, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660259	Fr	1	0	1																															
2015	12121	30063	Seton Hill	6	1440031	Miller, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1440031	Jr	1	0	1					1																										
2015	12121	30063	Seton Hill	9	1440034	Schreiber, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1440034	Jr	1	0	1																															
2015	12121	30063	Seton Hill	12	1660248	Bailey, Merritt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660248	Fr	1	0	1																															
2015	12121	30151	Shorter	29	1444580	Kristiansen, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444580	Jr	14	1	14	1	12	5	17	38	0.316	22	0.579		4		13	15	3				3	120												
2015	12121	30151	Shorter	21	1321640	Dangel, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1321640	Sr	14	5	14	5	3	2	5	9	0.333	6	0.667				21	5	8																	
2015	12121	30151	Shorter	24	1321641	Butz, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1321641	Sr	14	10	14	10	2	1	3	9	0.222	4	0.444				21	11	8				2	120												
2015	12121	30151	Shorter	2	1444573	VandenBrink, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444573	Jr	14	2	14	2	8	5	13	35	0.229	21	0.600	1	1		11	12	2				3	150												
2015	12121	30151	Shorter	6	1444575	Skinner, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444575	Jr	14	13	14	13	4	1	5	7	0.571	5	0.714	2			61	7		96	197	0.487	1	60												
2015	12121	30151	Shorter	10	1444576	Santry, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444576	Jr	14	14	14	14	1		1	1	1.000	1	1.000				14	3	7				3	300												
2015	12121	30151	Shorter	11	1444577	Williams, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444577	Jr	14	13	14	13	1	2	3	5	0.200	3	0.600				29	5	16	1	10	0.100	6	300												
2015	12121	30151	Shorter	36	1545997	Schott, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1545997	Sr	14	1	14	1	9	1	10	24	0.375	18	0.750	1			9	11	4	3	12	0.250	3	270												
2015	12121	30151	Shorter	4	1546000	Malinowski, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546000	Jr	14	13	14	13	20	13	33	65	0.308	32	0.492	1	4	1	20	22	1				2	60												
2015	12121	30151	Shorter	5	1656825	Hayes, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656825	Fr	14	0	14		1		1	1	1.000	1	1.000				21	3	2	48	99	0.485														
2015	12121	30151	Shorter	00	1656821	Doyle, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656821	Jr	13	0	13		1		1	2	0.500	2	1.000				17	3	8				2	120												
2015	12121	30151	Shorter	22	1444574	King, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444574	Jr	13	0	13		6	1	7	33	0.182	21	0.636				10	15	1				2	120												
2015	12121	30151	Shorter	3	1321637	Janes, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1321637	Sr	13	1	13	1	19	3	22	52	0.365	36	0.692	1	3		7	15	1				2	90												
2015	12121	30151	Shorter	1	1444572	Dirkse, Zachery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444572	Jr	13	1	13	1	7	8	15	42	0.167	25	0.595	1	1		4	6	1				4	210												
2015	12121	30151	Shorter	23	1444579	Willers, J.R.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444579	Jr	13	13	13	13			0	2		1	0.500				29	10	1						13	12	44,100	119	9.714	130	0.522					
2015	12121	30151	Shorter	32	1558311	Lyons, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1558311	So	13	13	13	13	1		1	3	0.333	2	0.667			1	12	10	12				9	480												
2015	12121	30151	Shorter	15	1321635	Bradford, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1321635	Sr	13	11	13	11		1	1								5	2	6				7	330												
2015	12121	30151	Shorter	30	1656823	Getz, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656823	Fr	13	12	13	12	23	3	26	53	0.434	38	0.717		4		11	14	3				3	90												
2015	12121	30151	Shorter	37	1656822	Getz, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656822	Jr	13	12	13	12	21	11	32	49	0.429	37	0.755		1		12	16	2				3	300												
2015	12121	30151	Shorter	20	1321639	Stanfill, Stephan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1321639	Sr	9	0	9		1	2	3	5	0.200	3	0.600				11	4	1																	
2015	12121	30151	Shorter	28	1549835	Paul, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1549835	So	8	0	8				0	5		1	0.200				3	2																		
2015	12121	30151	Shorter	14	1444578	Myerson, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444578	Jr	7	4	7	4			0	1							12	1	5				3	120												
2015	12121	30151	Shorter	12	1444710	Currier, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444710	Jr	7	0	7		2		2	5	0.400	5	1.000				3	4	1																	
2015	12121	30151	Shorter	33	1552654	Short, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1552654	So	5	1	5	1			0								4	3					1	60	2	1	6,300	11	6.286	15	0.577					
2015	12121	30151	Shorter	35	1656828	Wilkerson, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656828	Fr	5	0	5		1		1	4	0.250	1	0.250				2	3																		
2015	12121	30151	Shorter	19	1559478	Farley, Darchele	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1559478	Jr	4	0	4				0								1																			
2015	12121	30151	Shorter	31	1656820	DeNoers, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656820	Fr	4	0	4				0								2		2																	
2015	12121	30151	Shorter	25	1656824	Glimnitz, Brody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656824	Fr	3	0	3			1	1	2		2	1.000				2																			
2015	12121	30151	Shorter	27	1546001	Wenzel, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1546001	Jr	3	0	3				0									1	1																	
2015	12121	30151	Shorter	8	1656829	Woodard, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656829	Fr	1	0	1				0								2		1																	
2015	12121	468	Southern N.H.	14	1329727	LaTorre, Phil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1329727	Sr	15	9	15	9	9	4	13	44	0.205	24	0.545	1			27	20	2				4	210												
2015	12121	468	Southern N.H.	28	1555072	Lavey, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555072	So	15	1	15	1											16	3	12	1	8	0.125														
2015	12121	468	Southern N.H.	6	1665491	Malave, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665491	Fr	15	10	15	10	6	9	15	33	0.182	18	0.545		1		8	10	1																	
2015	12121	468	Southern N.H.	44	1329728	Allen, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1329728	Sr	15	11	15	11	14	8	22	37	0.378	24	0.649		1		15	16	1				3	180												
2015	12121	468	Southern N.H.	2	1333217	Nicholson, Crosby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1333217	Sr	15	14	15	14				1		1	1.000				48	11	7				2	180	14	14	49,397	164	11.952	157	0.489					
2015	12121	468	Southern N.H.	46	1333856	Bevilacqua, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1333856	Sr	15	14	15	14	1			1	1.000	1	1.000				21	10	15				8	510												
2015	12121	468	Southern N.H.	8	1445590	Joyce, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1445590	Jr	15	13	15	13	28	17	45	118	0.237	64	0.542	1	6		40	34	10				9	480												
2015	12121	468	Southern N.H.	25	1665635	Auger, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665635	Sr	15	0	15		1	1	2	7	0.143	1	0.143				32	5	9				1	60												
2015	12121	468	Southern N.H.	18	1665634	West, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665634	Fr	15	0	15		3	2	5	6	0.500	5	0.833				11	7	3				7	360												
2015	12121	468	Southern N.H.	39	1555066	Goff, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555066	So	15	0	15		2	2	4	4	0.500	4	1.000				65	6	5	128	285	0.449	6	300												
2015	12121	468	Southern N.H.	17	1555067	Gruett, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555067	So	15	13	15	13											14	8	10				15	900												
2015	12121	468	Southern N.H.	23	1555069	Heckman, Keifer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555069	So	15	9	15	9	21	8	29	79	0.266	50	0.633		4	1	29	25	6				3	120												
2015	12121	468	Southern N.H.	31	1334058	de Redon, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1334058	Sr	14	11	14	11											11	3	4				1	30												
2015	12121	468	Southern N.H.	12	1447005	Tanner, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1447005	Jr	14	0	14					3		1	0.333				6	1	1																	
2015	12121	468	Southern N.H.	47	1555077	Price, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555077	Sr	14	0	14												6	3	2	16	50	0.320	1	60												
2015	12121	468	Southern N.H.	40	1555074	McGuire, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555074	So	13	2	13	2	4	2	6	20	0.200	7	0.350				3	9	1																	
2015	12121	468	Southern N.H.	3	1555071	Jacobs, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555071	So	13	2	13	2	5	2	7	23	0.217	16	0.696			1	13	5	2				1	60												
2015	12121	468	Southern N.H.	38	1555079	Thompson, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555079	So	12	0	12					3		1	0.333				14	7	3				5	300												
2015	12121	468	Southern N.H.	42	1555073	Marcone, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555073	So	11	2	11	2	1	2	3	19	0.053	9	0.474				4	3					2	90												
2015	12121	468	Southern N.H.	43	1555080	Trainor, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555080	So	11	5	11	5	9	5	14	33	0.273	23	0.697		2		8	6	1				1	60												
2015	12121	468	Southern N.H.	22	1329740	Buckley, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1329740	Sr	10	9	10	9	15	2	17	45	0.333	30	0.667				10	15					8	480												
2015	12121	468	Southern N.H.	48	1665637	Rewucki, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665637	Fr	10	1	10	1	2	2	4	8	0.250	4	0.500				5	9																		
2015	12121	468	Southern N.H.	15	1665632	Gaddy, Khyan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665632	Fr	9	0	9		2			10	0.200	4	0.400			1	2	3																		
2015	12121	468	Southern N.H.	34	1665820	Cairo, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665820	Fr	8	0	8		3	3	6	4	0.750	4	1.000		2		3	2																		
2015	12121	468	Southern N.H.	35	1333219	Wood, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1333219	Sr	8	0	8					1		1	1.000				10	2	2				1	60												
2015	12121	468	Southern N.H.	50	1555078	Sjoblom, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555078	So	7	3	7	3				1		1	1.000				13	6	7				3	150												
2015	12121	468	Southern N.H.	27	1665636	Tanner, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665636	Fr	7	1	7	1				2		1	0.500				4	1	2				1	120												
2015	12121	468	Southern N.H.	9	1555064	Johnson, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555064	Jr	7	6	7	6	2	7	9	11	0.182	6	0.545				3	8	1																	
2015	12121	468	Southern N.H.	26	1555065	Blaisdell, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555065	So	6	1	6	1											1		1																	
2015	12121	468	Southern N.H.	7	1333789	Goodfellow, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1333789	Sr	5	1	5	1	1			8	0.125	4	0.500					3																		
2015	12121	468	Southern N.H.	16	1665633	Kellogg, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665633	Sr	5	1	5	1	1			4	0.250	4	1.000		1		3	2																		
2015	12121	468	Southern N.H.	1	1665478	Calkins, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665478	Fr	5	0	5					12		4	0.333				4	8	1				2	90												
2015	12121	468	Southern N.H.	49	1665638	Beecher, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665638	So	4	0	4					1		1	1.000				1			3	8	0.375														
2015	12121	468	Southern N.H.	13	1665631	Beirne, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665631	Fr	4	0	4			1		1		1	1.000				1	1																		
2015	12121	468	Southern N.H.	19	1555081	Walsh, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555081	So	4	0	4												1	1							4		4,991	13	9.377	7	0.350					
2015	12121	468	Southern N.H.	21	1334304	Carter, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1334304	Sr	3	1	3	1												1																		
2015	12121	468	Southern N.H.	30	1555076	Ouellette, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555076	So	2	0	2																															
2015	12121	468	Southern N.H.	45	1333223	Warden, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1333223	Sr	2	0	2					1																										
2015	12121	468	Southern N.H.	36	1555075	McIntyre, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1555075	So	2	0	2												1		1																	
2015	12121	468	Southern N.H.	10	1665817	Brawley, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665817	Fr	1	0	1																															
2015	12121	468	Southern N.H.	11	1665818	Accorsi, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665818	Fr	1	0	1		1			1	1.000	1	1.000																							
2015	12121	468	Southern N.H.	24	1665819	Bohlig, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665819	So	1	0	1																															
2015	12121	468	Southern N.H.	99	1665821	Daly, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1665821	Fr	1	0	1													1																		
2015	12121	593	St. Anselm	37	1660510	Bourdeau, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660510	Fr	13	12	13	12											21	4	10				1	30												
2015	12121	593	St. Anselm	5	1447455	Warren, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1447455	Jr	13	13	13	13	19	5	24	71	0.268	35	0.493		3		20	32	6				2	90												
2015	12121	593	St. Anselm	29	1447457	McCurdy, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1447457	Jr	13	8	13	8	1	1	2	4	0.250	3	0.750				21	9	5				1	30												
2015	12121	593	St. Anselm	11	1448860	Sullivan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1448860	Jr	13	13	13	13											17	6	20				5	270												
2015	12121	593	St. Anselm	7	1550357	Olson, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550357	So	13	11	13	11	11	3	14	54	0.204	28	0.519				6	19	5																	
2015	12121	593	St. Anselm	12	1550360	Johnson, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550360	So	13	1	13	1	3			14	0.214	7	0.500		1		13	4	5				5	210												
2015	12121	593	St. Anselm	18	1550363	Ryan, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550363	So	13	1	13	1	3			30	0.100	14	0.467				8	8					2	90												
2015	12121	593	St. Anselm	30	1550368	Quackenbush, Brennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550368	So	13	1	13	1	1			1	1.000	1	1.000				15	3	4				2	90												
2015	12121	593	St. Anselm	4	1447454	Stokes, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1447454	Jr	12	10	12	10	3	3	6	8	0.375	6	0.750				61	12	14	11	48	0.229	8	360												
2015	12121	593	St. Anselm	8	1550358	Pacitti, Alexander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550358	So	12	0	12		4	3	7	16	0.250	10	0.625				2	15					1	60												
2015	12121	593	St. Anselm	2	1325868	Kennedy, Geoff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1325868	Sr	12	11	12	11	15	12	27	60	0.250	39	0.650		2		29	21	1				6	240												
2015	12121	593	St. Anselm	6	1325870	Geraghty, Charles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1325870	Sr	12	5	12	5	13	5	18	46	0.283	26	0.565	1	3		9	19																		
2015	12121	593	St. Anselm	16	1325873	Peters, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1325873	Sr	12	6	12	6	12	10	22	65	0.185	36	0.554	1	2		18	14	6				3	150												
2015	12121	593	St. Anselm	13	1550361	McCormack, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550361	So	12	8	12	8				1		1	1.000				62	5	1	144	254	0.567	4	150												
2015	12121	593	St. Anselm	35	1325877	Mockus, Edward	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1325877	Sr	12	9	12	9											11	8	4				9	450												
2015	12121	593	St. Anselm	27	1449085	O'Neill, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1449085	Jr	11	8	11	8											18	2	2						11	7	27,889	106	13.683	93	0.467					
2015	12121	593	St. Anselm	3	1447468	Buxbaum, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1447468	Jr	10	0	10		2			6	0.333	2	0.333				1	7																		
2015	12121	593	St. Anselm	19	1660505	Ouellet, Oliver	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660505	Fr	10	0	10					1							10	1	2				1	30												
2015	12121	593	St. Anselm	22	1550369	Vitello, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550369	So	9	0	9		12	3	15	50	0.240	33	0.660		2		2	8	1																	
2015	12121	593	St. Anselm	20	1325875	Budz, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1325875	Sr	9	3	9	3	6	7	13	33	0.182	18	0.545				6	7	2																	
2015	12121	593	St. Anselm	26	1550366	Brueckner, Beorn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550366	So	8	4	8	4				2		1	0.500				10	4	2				1	60												
2015	12121	593	St. Anselm	24	1550365	Swanson, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550365	So	8	1	8	1	2	1	3	6	0.333	3	0.500				2	5					2	60												
2015	12121	593	St. Anselm	1	1660501	DeAngelo, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660501	Fr	8	5	8	5				1							20	6					1	60	8	5	19,540	77	14.186	48	0.384					
2015	12121	593	St. Anselm	17	1660504	LaBranche, Derrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660504	Fr	5	0	5												2	1	1																	
2015	12121	593	St. Anselm	25	1660507	Palys, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660507	Fr	5	0	5			1		1							6	2	1				1	60												
2015	12121	593	St. Anselm	23	1660506	Gentile, Zac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1660506	Fr	4	0	4												2	1		7	18	0.389														
2015	12121	593	St. Anselm	33	1669606	Cullinan, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1669606	N/A	3	0	3					1																										
2015	12121	593	St. Anselm	10	1550359	Megan, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1550359	So	2	0	2												1	1																		
2015	12121	689	Tampa	37	1533669	Morris, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1533669	Jr	19	15	19	15	42	7	49	117	0.359	76	0.650	3	14	1	16	10	5				1	30												
2015	12121	689	Tampa	17	1309703	McGowan, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1309703	Sr	19	17	19	17	1			4	0.250	3	0.750				54	16	18				8	510												
2015	12121	689	Tampa	23	1656104	Leary, A.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656104	Sr	19	1	19	1	7	7	14	25	0.280	18	0.720	1	4		11	13	3																	
2015	12121	689	Tampa	24	1444566	Schmidt, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1444566	Jr	19	0	19		18	3	21	50	0.360	29	0.580	1	2		9	7	1																	
